case_name,pdf_url
"Golf Connect, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813golfconnectcmpt.pdf
"Golf Connect, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813golfconnectorder.pdf
"Golf Connect, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009golfconnectcmpt.pdf
"Golf Connect, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009golfconnectdo.pdf
"Inbox Group, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813inboxgroupanalysis.pdf
"Inbox Group, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813inboxgroupcmpt.pdf
"Inbox Group, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813inboxgrouporder.pdf
"Inbox Group, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009inboxgroupcmpt.pdf
"Inbox Group, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009inboxgroupdo.pdf
"IOActive, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813ioactiveanalysis.pdf
"IOActive, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813ioactivecmpt.pdf
"IOActive, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813ioactiveorder.pdf
"IOActive, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009ioactivecmpt.pdf
"IOActive, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009ioactivedo.pdf
"Jubilant Clinsys, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813jubilantanalysis.pdf
"Jubilant Clinsys, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813jubilantcmpt.pdf
"Jubilant Clinsys, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813jubilantorder.pdf
"Jubilant Clinsys, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009jubilantcmpt.pdf
"Jubilant Clinsys, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009jubilantdo.pdf
"Just Bagels Manufacturing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813justbagelsanalysis.pdf
"Just Bagels Manufacturing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813justbagelscmpt.pdf
"Just Bagels Manufacturing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813justbagelsorder.pdf
"Just Bagels Manufacturing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009justbagelscmpt.pdf
"Just Bagels Manufacturing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009justbagelsdo.pdf
"NAICS Association, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813naicsanalysis.pdf
"NAICS Association, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813naicscmpt.pdf
"NAICS Association, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813naicsorder.pdf
"NAICS Association, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009naicscmpt.pdf
"NAICS Association, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009naicsdo.pdf
"One Industries Corp., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813oneindustriesanalysis.pdf
"One Industries Corp., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813oneindustriescmpt.pdf
"One Industries Corp., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813oneindustriesorder.pdf
"One Industries Corp., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009oneindustriescmpt.pdf
"One Industries Corp., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009oneindustriesdo.pdf
"Pinger, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813pingeranalysis.pdf
"Pinger, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813pingercmpt.pdf
"Pinger, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813pingerorder.pdf
"Pinger, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009pingercmpt.pdf
"Pinger, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009pingerdo.pdf
"SteriMed Medical Waste Solutions, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813sterimedanalysis.pdf
"SteriMed Medical Waste Solutions, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813sterimedcmpt.pdf
"SteriMed Medical Waste Solutions, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813sterimedorder.pdf
"SteriMed Medical Waste Solutions, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009sterimedcmpt.pdf
"SteriMed Medical Waste Solutions, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009sterimeddo.pdf
"Contract Logix, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813contractlogixanalysis.pdf
"Contract Logix, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813contractlogixcmpt.pdf
"Contract Logix, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813contractlogixorder.pdf
"Contract Logix, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009contractlogixcmpt.pdf
"Contract Logix, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009contractlogixdo.pdf
"Forensics Consulting Solutions, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813forensicsanalysis.pdf
"Forensics Consulting Solutions, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813forensicscmpt.pdf
"Forensics Consulting Solutions, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150813forensicsorder.pdf
"Forensics Consulting Solutions, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009forensicconsultingcmpt.pdf
"Forensics Consulting Solutions, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/151009forensicconsultingdo.pdf
"Tricolor Auto Acceptance, LLC",https://www.ftc.gov/system/files/documents/cases/150916tricolorcmpt.pdf
"Tricolor Auto Acceptance, LLC",https://www.ftc.gov/system/files/documents/cases/150916tricolororder-a.pdf
"Tricolor Auto Acceptance, LLC",https://www.ftc.gov/system/files/documents/cases/150916tricolororder-b.pdf
"Tricolor Auto Acceptance, LLC",https://www.ftc.gov/system/files/documents/cases/150916tricolorstip.pdf
"Tricolor Auto Acceptance, LLC",https://www.ftc.gov/system/files/documents/cases/150917tricolorstipo.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150423nomianalysis.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150423nomicmpt.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150423nomiexhibits.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150423nomiorder.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150501nomifrn.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150902nomitechcmpt.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150902nomitechcommentersletter_0.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150902nomitechdo.pdf
"Nomi Technologies, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150902nomitechexhibitsa-c.pdf
"TES Franchising, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150402tesanalysis.pdf
"TES Franchising, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150402tescmpt.pdf
"TES Franchising, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150402tesorder.pdf
"TES Franchising, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150413tesfrn.pdf
"TES Franchising, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150529tescmpt.pdf
"TES Franchising, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150529tesdo.pdf
"American International Mailing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150402americanintanalysis.pdf
"American International Mailing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150402americanintcmpt.pdf
"American International Mailing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150402americanintorder.pdf
"American International Mailing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150529aimcmpt.pdf
"American International Mailing, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/150529aimdo.pdf
"Bayview Solutions, LLC",https://www.ftc.gov/system/files/documents/cases/111014bayviewcmp.pdf
"Bayview Solutions, LLC",https://www.ftc.gov/system/files/documents/cases/111014bayvieworder.pdf
"Bayview Solutions, LLC",https://www.ftc.gov/system/files/documents/cases/150413bayvieworder.pdf
"Bayview Solutions, LLC",https://www.ftc.gov/system/files/documents/cases/150421bayviewstip.pdf
"Cornerstone and Company, LLC",https://www.ftc.gov/system/files/documents/cases/141001cornerstonecmpt.pdf
"Cornerstone and Company, LLC",https://www.ftc.gov/system/files/documents/cases/141001cornerstoneorder.pdf
"Cornerstone and Company, LLC",https://www.ftc.gov/system/files/documents/cases/141001cornerstoneprelimtro.pdf
"Cornerstone and Company, LLC",https://www.ftc.gov/system/files/documents/cases/141001cornerstonetro.pdf
"Cornerstone and Company, LLC",https://www.ftc.gov/system/files/documents/cases/150413cornerstoneorder.pdf
"Cornerstone and Company, LLC",https://www.ftc.gov/system/files/documents/cases/150421cornerstonestip.pdf
"PaymentsMD, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/141201paymentsmdagree.pdf
"PaymentsMD, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/141201paymentsmdanalysis.pdf
"PaymentsMD, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/141201paymentsmdcmpt.pdf
"PaymentsMD, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/141201paymentsmdcmptexha-f.pdf
"PaymentsMD, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150206paymentsmdcmpt.pdf
"PaymentsMD, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150206paymentsmddo.pdf
"PaymentsMD, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/150206paymentsmdexhibits.pdf
"Snapchat, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140508snapchatanalysis.pdf
"Snapchat, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140508snapchatcmpt.pdf
"Snapchat, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140508snapchatorder.pdf
"Snapchat, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140514snapchatfrn.pdf
"Snapchat, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/141231snapchatcmpt.pdf
"Snapchat, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/141231snapchatdo.pdf
"Snapchat, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/141231snapchatletters.pdf
Yelp Inc.,https://www.ftc.gov/system/files/documents/cases/140917yelpcmpt.pdf
Yelp Inc.,https://www.ftc.gov/system/files/documents/cases/140917yelpstip.pdf
"TinyCo, Inc.",https://www.ftc.gov/system/files/documents/cases/140916tinycocmpt.pdf
"TinyCo, Inc.",https://www.ftc.gov/system/files/documents/cases/140916tinycoexhibits.pdf
"TinyCo, Inc.",https://www.ftc.gov/system/files/documents/cases/140917tinycostip.pdf
"GMR Transcription Services, Inc., In the Matter of",http://www.ftc.gov/system/files/documents/cases/140203gmrcmptexha-d.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140131gmrstatement.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140203gmragree.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140203gmranalysis.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140203gmrcmpt.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140203gmrcmptexha-d.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140821gmrahdiletter.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140821gmrcampbellletter.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140821gmrcmpt.pdf
"GMR Transcription Services, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140821gmrdo.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/140328creditkarmaanalysis.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/140328creditkarmacmpt.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/140328creditkarmaorder.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmacmpt.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmado.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmaltrbarginear.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmaltrbarrick.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmaltrbennett.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmaltrcrawford.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmaltrmetzger.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmaltrpawlendzio.pdf
"Credit Karma, Inc.",https://www.ftc.gov/system/files/documents/cases/1408creditkarmaltrstrauss.pdf
"Fandango, LLC",https://www.ftc.gov/system/files/documents/cases/140328fandangoanalysis.pdf
"Fandango, LLC",https://www.ftc.gov/system/files/documents/cases/140328fandangocmpt.pdf
"Fandango, LLC",https://www.ftc.gov/system/files/documents/cases/140328fandangoorder.pdf
"Fandango, LLC",https://www.ftc.gov/system/files/documents/cases/140819fandangocmpt.pdf
"Fandango, LLC",https://www.ftc.gov/system/files/documents/cases/140819fandangodo.pdf
"Fandango, LLC",https://www.ftc.gov/system/files/documents/cases/140819fandangolettercollazo.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121denverbroncosagree.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121denverbroncosanalysis.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121denverbroncoscmpt.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharbordenverbroncos.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625denverbroncoscmpt.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625denverbroncosdo.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625safeharborltrconnolly.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625safeharborltrepic.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625safeharborltrgellman.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625safeharborltrvaile.pdf
"PDB Sports, Ltd., d/b/a Denver Broncos Football Club, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625safeharborltrwebb.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121level3agree.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121level3analysis.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121level3cmpt.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharborlevel3.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625level3cmpt.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625level3do.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625level3letterbarnett.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Level 3 Communications, LLC, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"Fantage.com, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140107fantageagree.pdf
"Fantage.com, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140107fantageanalysis.pdf
"Fantage.com, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140107fantagecmpt.pdf
"Fantage.com, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140219fantagefrn.pdf
"Fantage.com, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625fantagecmpt.pdf
"Fantage.com, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625fantagedo.pdf
"Fantage.com, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121rmsagree.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121rmsanalysis.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121rmscmpt.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129rmsfrn.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625rmscmpt.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625rmsdo.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Receivable Management Services Corporation, The, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121bakertillyagree.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121bakertillyanalysis.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/baker_tilly_complaint.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharborbakertilyfrn.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625bakertillycmpt.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625bakertillydo.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Baker Tilly Virchow Krause, LLP, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121charlesriveragree.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121charlesriveranalysis.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121charlesrivercmpt.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharborcharlesriver.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625charlesrivercmpt.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625charlesriverdo.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Charles River Laboratories, Int’l., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121atlantafalconsagree.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121atlantafalconsanalysis.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121atlantafalconscmpt.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129atlfalconsfrn.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625atlantafalconscmpt.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625atlantafalconsdo.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"Atlanta Falcons Football Club, LLC, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrvaile.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121tennesseefootballagree.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121tennesseefootballanalysis.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121tennesseefootballcmpt.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharbortennesseetitans.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625titanscmpt.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625titansdo.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Tennessee Football, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121reynoldsagree.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121reynoldsanalysis.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121reynoldscmpt.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharborreynolds.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625reynoldscmpt.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625reynoldsdo.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Reynolds Consumer Products, Inc, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121ddclaboratoriesagree.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121ddclaboratoriesanalysis.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121ddclaboratoriescmpt.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharborddc.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625ddclabscmpt.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625ddclabsdo.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"DDC Laboratories, Inc., also d/b/a DNA Diagnostics Center, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrvaile.pdf
"American Apparel, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140507americanapparelagree.pdf
"American Apparel, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140507americanapparelanalysis.pdf
"American Apparel, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140507americanapparelcmpt.pdf
"American Apparel, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625americanapparelcmpt.pdf
"American Apparel, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625americanappareldo.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121apperianagree.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121apperiananalysis.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121apperiancmpt.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharborapperianfrn.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625apperiancmpt.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625apperiando.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
